type_dossier,cumul_crd_immo,nbr_credit_immo,cumul_crd_conso,nbr_credit_conso,nbr_enfants,emprunteur_salaire,coemprunteur_salaire,emprunteur.situation_familiale.libelle,emprunteur.intitule,emprunteur.allocation_familiale,emprunteur.anciennete,emprunteur.dette_divers.retard_loyer,emprunteur.dette_divers.retard_impot,emprunteur.dette_divers.decouvert,emprunteur.charge.loyer,emprunteur.charge.charge_courante,emprunteur.complement.tresorerie,emprunteur.complement_banque.huissier,emprunteur.nombre_rejets,emprunteur.estimation_retraite,coemprunteur.situation_familiale.libelle,coemprunteur.intitule,coemprunteur.allocation_familiale,coemprunteur.anciennete,coemprunteur.nombre_rejets,coemprunteur.estimation_retraite,est_encaisse,emprunteur_subventions,coemprunteur_subventions,type_contrat_menage,CategorieDPT,age_cat,co_age_cat
proprietaire,99000.0,1.0,25000.0,1.0,0,2500.0,2500.0,Marié(e),Madame,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15000.0,False,0,29.76190476190476,Marié(e),Monsieur,0.0,6.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,25-30,1
proprietaire,149000.0,1.0,17000.0,4.0,0,3499.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,False,0,41.654761904761905,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,35-40,10
locataire,0.0,0.0,2800.0,1.0,0,1700.0,0.0,Célibataire,Monsieur,0.0,3.0,0.0,0.0,100.0,585.0,0.0,5000.0,False,0,60.71428571428571,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,35-40,10
locataire,0.0,0.0,21999.0,3.0,2,3700.0,0.0,Marié(e),Madame,0.0,1.0,0.0,0.0,0.0,900.0,0.0,5000.0,False,0,44.047619047619044,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,50-55,10
locataire,0.0,0.0,18600.0,2.0,0,1841.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,580.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,<25,10
proprietaire,17512.71,1.0,54171.08,7.0,0,6291.33,1413.16,Marié(e),Monsieur,0.0,0.0,0.0,40158.0,0.0,0.0,0.0,5000.0,False,0,0.0,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,8
proprietaire,0.0,0.0,28490.0,4.0,2,2200.0,0.0,Veuf/Veuve,Monsieur,0.0,15.0,0.0,0.0,5000.0,0.0,0.0,3000.0,False,0,392.8571428571429,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,2,70+,10
proprietaire,0.0,0.0,11000.0,3.0,0,2275.0,0.0,Divorcé(e),Madame,0.0,25.0,0.0,0.0,0.0,1000.0,0.0,0.0,False,0,677.0833333333334,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,10
proprietaire,0.0,0.0,12264.0,4.0,0,3890.0,0.0,Célibataire,Madame,0.0,7.0,0.0,0.0,700.0,1000.0,0.0,0.0,False,0,324.16666666666663,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,encaisse,0.0,0.0,CDI,2,30-35,10
locataire,0.0,0.0,28930.0,4.0,1,0.0,0.0,Célibataire,Monsieur,0.0,4.0,0.0,0.0,0.0,450.0,0.0,0.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,25-30,10
proprietaire,110465.49,2.0,14000.0,2.0,0,2802.08,0.0,Marié(e),Monsieur,0.0,25.0,0.0,0.0,0.0,0.0,0.0,11500.0,False,0,833.952380952381,Marié(e),Madame,0.0,3.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,45-50,3
proprietaire,0.0,0.0,14000.0,2.0,0,1406.85,0.0,Veuf/Veuve,Monsieur,0.0,1.0,0.0,0.0,0.0,351.71,0.0,0.0,False,7,16.748214285714283,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,4,70+,10
proprietaire,180000.0,1.0,0.0,0.0,1,2057.0,1867.0,Marié(e),Madame,0.0,5.0,0.0,0.0,0.0,0.0,85.0,5000.0,False,0,122.44047619047619,Marié(e),Monsieur,0.0,13.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,55-60,6
proprietaire,0.0,0.0,21018.85,3.0,0,2496.0,2511.78,Marié(e),Madame,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10000.0,False,0,445.7142857142857,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,0,55-60,7
proprietaire,0.0,0.0,104000.0,5.0,0,2656.58,0.0,Célibataire,Madame,0.0,9.0,0.0,0.0,1200.0,0.0,0.0,3000.0,False,0,284.63357142857143,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,encaisse,0.0,0.0,CDI,3,40-45,10
proprietaire,0.0,0.0,103356.59,3.0,0,1672.86,1455.42,Marié(e),Monsieur,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,159.32,Marié(e),Monsieur,0.0,7.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,4,70+,8
proprietaire,215000.0,1.0,27000.0,3.0,2,3600.0,2500.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,630.0,0.0,20000.0,False,0,42.857142857142854,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,3,35-40,2
locataire,0.0,0.0,24999.0,3.0,1,1670.25,0.0,Concubins,Monsieur,0.0,2.5,0.0,0.0,0.0,700.0,0.0,10000.0,False,0,49.70982142857142,Concubins,Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,35-40,2
proprietaire,0.0,0.0,0.0,0.0,3,2028.0,334.68,Marié(e),Monsieur,319.0,6.0,0.0,0.0,125.0,0.0,0.0,0.0,False,0,144.85714285714286,Marié(e),Madame,0.0,3.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,40-45,3
proprietaire,0.0,0.0,60768.0,3.0,0,1700.0,0.0,Concubins,Monsieur,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,80.95238095238095,Concubins,Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,5
proprietaire,0.0,0.0,14900.0,4.0,3,1750.0,963.3,Concubins,Monsieur,148.52,6.0,0.0,0.0,700.0,0.0,0.0,3000.0,False,0,125.0,Concubins,Madame,0.0,0.3,0.0,0.0,non_encaisse,0.0,0.0,CDI,0,35-40,2
proprietaire,110000.0,1.0,8001.0,3.0,1,2100.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,5000.0,False,0,25.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,30-35,10
proprietaire,0.0,0.0,31481.4,5.0,1,2379.41,1484.25,Marié(e),Monsieur,0.0,4.08,0.0,0.0,744.99,0.0,787.0,6000.0,False,5,115.57134285714285,Marié(e),Madame,0.0,0.08,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,40-45,3
proprietaire,60000.0,1.0,58000.0,2.0,3,2690.0,1500.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,False,0,32.023809523809526,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,40-45,3
locataire,0.0,0.0,22000.0,2.0,1,2700.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,800.0,0.0,10000.0,False,0,32.14285714285714,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,45-50,10
proprietaire,49000.0,1.0,54000.0,5.0,0,2500.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,900.0,0.0,10000.0,False,0,29.76190476190476,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,60-65,10
proprietaire,0.0,0.0,42277.93,4.0,2,3276.0,2956.98,Marié(e),Madame,0.0,0.0,0.0,0.0,0.0,1850.0,0.0,5000.0,False,0,0.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,35-40,1
proprietaire,85000.0,1.0,579.0,3.0,1,2200.0,700.0,Marié(e),Madame,0.0,1.0,0.0,0.0,0.0,900.0,0.0,5000.0,False,0,26.19047619047619,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,60-65,7
locataire,0.0,0.0,119988.0,18.0,3,3200.0,0.0,Divorcé(e),Monsieur,0.0,0.0,0.0,0.0,0.0,700.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,800.0,0.0,INCONNU,2,55-60,10
proprietaire,218000.0,1.0,33862.0,5.0,2,2380.0,1774.5,Pacsé(e),Monsieur,148.52,18.0,0.0,1900.0,2000.0,0.0,0.0,15000.0,False,15,510.0,Pacsé(e),Monsieur,0.0,3.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,35-40,2
proprietaire,0.0,0.0,40500.0,3.0,3,1903.5,0.0,Célibataire,Monsieur,148.52,4.0,0.0,0.0,0.0,1.0,0.0,0.0,False,0,90.64285714285714,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,45-50,10
proprietaire,0.0,0.0,50900.0,4.0,1,3600.0,0.0,Veuf/Veuve,Madame,0.0,20.0,0.0,0.0,3000.0,630.0,0.0,11000.0,False,0,857.1428571428571,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,45-50,10
proprietaire,0.0,0.0,32774.0,6.0,4,2257.0,1961.0,Marié(e),Madame,0.0,20.0,0.0,0.0,0.0,0.0,1265.0,4611.0,False,0,537.3809523809523,Marié(e),Monsieur,0.0,25.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,50-55,5
locataire,0.0,0.0,27000.0,3.0,0,2250.0,700.0,Marié(e),Madame,0.0,1.0,0.0,0.0,0.0,747.0,0.0,3000.0,False,0,26.785714285714285,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,70+,8
locataire,0.0,0.0,24004.0,6.0,1,2132.0,0.0,Célibataire,Madame,0.0,1.0,0.0,0.0,1600.0,530.0,0.0,5000.0,False,0,25.38095238095238,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,3,55-60,10
locataire,0.0,0.0,27012.27,5.0,2,2186.0,0.0,Marié(e),Monsieur,148.52,0.0,0.0,0.0,1000.0,400.0,0.0,5000.0,False,2,0.0,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,30-35,2
proprietaire,0.0,0.0,34000.0,3.0,0,1976.42,798.0,Marié(e),Monsieur,0.0,30.0,0.0,0.0,1700.0,0.0,0.0,5000.0,False,0,705.8642857142858,Marié(e),Madame,0.0,4.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,60-65,5
locataire,0.0,0.0,35000.0,3.0,0,2916.66,0.0,Célibataire,Madame,0.0,24.0,0.0,0.0,900.0,680.0,0.0,2000.0,False,0,833.3314285714284,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,45-50,10
proprietaire,0.0,0.0,144292.31,4.0,0,2564.0,0.0,Veuf/Veuve,Madame,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30000.0,False,0,30.523809523809522,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,2,60-65,10
proprietaire,183000.0,2.0,7900.0,3.0,0,3028.33,0.0,Célibataire,Madame,0.0,1.0,0.0,0.0,300.0,0.0,0.0,5000.0,False,0,36.05154761904762,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,35-40,10
proprietaire,75000.0,1.0,17400.0,3.0,2,2150.0,500.0,Marié(e),Monsieur,0.0,18.0,0.0,0.0,0.0,630.0,0.0,30000.0,False,0,460.71428571428567,Marié(e),Madame,0.0,3.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,50-55,4
proprietaire,0.0,0.0,55000.0,3.0,3,1840.0,1900.0,Marié(e),Monsieur,338.8,15.0,0.0,0.0,0.0,0.0,0.0,25000.0,False,0,328.57142857142856,Marié(e),Madame,0.0,10.0,0.0,0.0,non_encaisse,0.0,340.0,CDI,1,40-45,3
locataire,0.0,0.0,30000.0,3.0,1,2800.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,749.0,0.0,5000.0,False,0,33.33333333333333,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,3,35-40,10
proprietaire,0.0,0.0,34000.0,3.0,0,1369.55,1376.0,Marié(e),Monsieur,0.0,30.0,0.0,0.0,1700.0,0.0,0.0,5000.0,False,0,489.125,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,60-65,5
proprietaire,20000.0,1.0,43000.0,4.0,0,1600.0,0.0,Célibataire,Monsieur,0.0,3.0,0.0,0.0,150.0,0.0,0.0,5000.0,False,0,57.14285714285714,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,50-55,10
locataire,0.0,0.0,21000.0,4.0,0,1829.83,0.0,Veuf/Veuve,Madame,0.0,5.0,0.0,0.0,1000.0,500.0,0.0,1000.0,False,0,108.91845238095237,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,60-65,10
locataire,0.0,0.0,15000.0,3.0,0,2000.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,400.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,50-55,10
proprietaire,85000.0,1.0,17000.0,1.0,3,2850.0,0.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,630.0,0.0,10000.0,False,0,33.92857142857142,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,40-45,10
proprietaire,0.0,0.0,85000.0,1.0,2,6375.33,0.0,Célibataire,Madame,0.0,19.0,0.0,0.0,2000.0,0.0,0.0,5000.0,False,0,1442.0389285714286,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,50-55,10
proprietaire,0.0,0.0,45600.0,3.0,0,600.0,3200.0,Marié(e),Madame,0.0,27.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,192.85714285714286,Marié(e),Monsieur,0.0,12.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,55-60,8
locataire,0.0,0.0,84500.0,4.0,1,5475.33,0.0,Pacsé(e),Madame,0.0,5.0,0.0,0.0,1000.0,588.0,0.0,2000.0,False,0,325.91249999999997,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,PROFESSION LIBERALE,1,30-35,10
proprietaire,100002.0,3.0,88500.0,7.0,0,2925.0,0.0,Célibataire,Monsieur,0.0,32.0,0.0,0.0,2700.0,0.0,0.0,3000.0,False,0,1114.2857142857142,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,55-60,10
proprietaire,25000.0,1.0,20000.0,2.0,0,2500.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,70+,10
proprietaire,0.0,0.0,78699.84,6.0,0,2100.0,0.0,Marié(e),Monsieur,0.0,0.6,0.0,0.0,0.0,1000.0,0.0,3000.0,False,0,15.0,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,60-65,8
proprietaire,0.0,0.0,17000.0,1.0,3,1841.66,0.0,Pacsé(e),Monsieur,338.8,2.0,0.0,1600.0,300.0,900.0,0.0,10000.0,False,0,43.84904761904762,Pacsé(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,272.0,0.0,CDI,2,45-50,3
locataire,0.0,0.0,12200.0,2.0,0,823.0,1688.5,Marié(e),Madame,0.0,8.0,0.0,0.0,800.0,704.0,0.0,1500.0,False,0,78.38095238095238,Marié(e),Monsieur,0.0,13.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,2,70+,8
proprietaire,0.0,0.0,19000.0,3.0,0,5083.33,200.0,Marié(e),Monsieur,0.0,13.0,0.0,0.0,2000.0,1.0,0.0,0.0,False,0,0.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,2,70+,8
proprietaire,0.0,0.0,12897.0,3.0,0,1400.0,600.0,Marié(e),Monsieur,0.0,3.0,0.0,0.0,1000.0,0.0,0.0,5000.0,False,0,50.0,Marié(e),Madame,0.0,3.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,2,70+,8
proprietaire,92000.0,1.0,33000.0,2.0,2,2600.0,0.0,Célibataire,Madame,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,30.95238095238095,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,35-40,10
proprietaire,200001.0,3.0,90000.0,3.0,0,2200.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,26.19047619047619,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,60-65,10
locataire,0.0,0.0,23000.0,2.0,0,8500.0,0.0,Célibataire,Madame,0.0,3.0,0.0,0.0,0.0,630.0,0.0,10000.0,False,0,303.57142857142856,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,3,25-30,10
locataire,0.0,0.0,20000.0,2.0,0,2100.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,540.0,0.0,3500.0,False,0,25.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,35-40,10
proprietaire,72773.0,1.0,17000.0,2.0,2,2418.0,0.0,Célibataire,Monsieur,0.0,0.8,0.0,0.0,500.0,630.0,0.0,10000.0,False,0,23.028571428571432,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,35-40,10
proprietaire,144000.0,1.0,1500.0,2.0,0,3000.0,0.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20000.0,False,0,35.714285714285715,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,35-40,10
proprietaire,98000.0,1.0,58000.0,2.0,2,2000.0,1900.0,Marié(e),Madame,148.52,7.0,0.0,0.0,500.0,900.0,0.0,25000.0,False,0,166.66666666666666,Marié(e),Monsieur,0.0,2.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,30-35,0
proprietaire,180000.0,1.0,71665.42,13.0,3,3500.0,0.0,Marié(e),Monsieur,319.0,11.0,0.0,0.0,0.0,900.0,0.0,8000.0,False,0,458.33333333333337,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,40-45,3
proprietaire,65281.0,1.0,28040.0,2.0,0,2089.75,0.0,Célibataire,Monsieur,0.0,9.0,0.0,0.0,350.0,0.0,0.0,20000.0,False,0,223.9017857142857,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,TNS,4,30-35,10
locataire,0.0,0.0,54073.41,7.0,0,2973.0,0.0,Divorcé(e),Monsieur,0.0,0.0,0.0,0.0,400.0,670.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,encaisse,0.0,0.0,RETRAITE,4,55-60,10
locataire,0.0,0.0,99258.0,8.0,1,3694.0,3900.0,Concubins,Monsieur,0.0,19.0,0.0,0.0,3250.0,1900.0,0.0,6000.0,False,0,835.547619047619,Concubins,Madame,0.0,20.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,0,45-50,5
proprietaire,0.0,0.0,68000.0,4.0,0,1625.0,0.0,Célibataire,Madame,0.0,5.0,0.0,0.0,400.0,435.0,0.0,5000.0,False,0,96.72619047619047,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,55-60,10
proprietaire,109982.0,1.0,27733.0,2.0,1,2190.83,0.0,Célibataire,Madame,0.0,18.0,0.0,0.0,0.0,1.0,0.0,5000.0,False,0,469.4635714285714,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,3,45-50,10
proprietaire,0.0,0.0,0.0,0.0,0,0.0,0.0,Célibataire,Madame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,4,70+,10
proprietaire,125000.0,2.0,10600.0,2.0,2,600.0,2600.0,Pacsé(e),Madame,148.52,1.0,0.0,0.0,0.0,1000.0,0.0,40000.0,False,0,7.142857142857142,Pacsé(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,30-35,2
proprietaire,0.0,0.0,22200.0,2.0,0,1833.33,0.0,Marié(e),Madame,0.0,17.0,0.0,0.0,0.0,300.0,0.0,5000.0,False,1,371.0310714285714,Marié(e),Monsieur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,70+,5
proprietaire,0.0,0.0,16000.0,2.0,0,2300.0,0.0,Célibataire,Monsieur,0.0,20.0,0.0,0.0,300.0,1.0,0.0,20000.0,False,0,547.6190476190476,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,encaisse,0.0,0.0,CDI,1,50-55,10
proprietaire,0.0,0.0,31850.0,2.0,0,1800.0,1924.0,Marié(e),Madame,0.0,7.0,0.0,0.0,200.0,630.0,0.0,16400.0,False,0,150.0,Marié(e),Monsieur,0.0,15.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,4,70+,8
proprietaire,10000.0,1.0,3000.0,2.0,0,25000.0,0.0,Célibataire,Madame,0.0,0.0,0.0,0.0,0.0,630.0,0.0,1900.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,3,30-35,10
proprietaire,99000.0,1.0,55000.0,4.0,0,1499.0,1749.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,900.0,0.0,5000.0,False,0,17.845238095238095,Célibataire,Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDD,4,45-50,4
proprietaire,0.0,0.0,42400.0,4.0,0,1100.0,0.0,Divorcé(e),Monsieur,0.0,35.0,0.0,0.0,300.0,0.0,0.0,0.0,False,0,458.33333333333337,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,TNS,4,60-65,10
locataire,0.0,0.0,30198.0,3.0,2,2300.0,0.0,Marié(e),Madame,148.52,1.0,0.0,0.0,0.0,900.0,0.0,8000.0,False,0,27.38095238095238,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,50.0,0.0,CDI,1,30-35,10
proprietaire,30000.0,1.0,40000.0,2.0,0,1666.0,0.0,Séparé(e),Monsieur,0.0,11.0,0.0,0.0,400.0,630.0,0.0,5000.0,False,0,218.16666666666669,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,4,70+,10
locataire,0.0,0.0,28749.82,6.0,0,2930.59,0.0,Pacsé(e),Monsieur,0.0,3.0,0.0,0.0,1000.0,546.0,0.0,2000.0,False,3,104.66392857142857,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,30-35,10
proprietaire,179000.0,1.0,9600.0,1.0,2,2610.0,3526.16,Marié(e),Monsieur,0.0,6.0,0.0,0.0,0.0,0.0,0.0,35000.0,False,0,186.42857142857142,Marié(e),Monsieur,0.0,3.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,40-45,3
proprietaire,0.0,0.0,54943.0,7.0,1,3655.16,0.0,Séparé(e),Monsieur,0.0,30.0,0.0,0.0,500.0,0.0,0.0,9000.0,False,0,1305.4142857142856,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,4,55-60,10
locataire,0.0,0.0,85000.0,2.0,0,2000.0,0.0,Célibataire,Monsieur,0.0,8.0,0.0,0.0,0.0,500.0,0.0,10000.0,False,0,190.47619047619045,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,50-55,10
proprietaire,0.0,0.0,17997.52,3.0,0,1942.91,1404.65,Marié(e),Madame,0.0,14.0,0.0,1600.5,1191.12,0.0,317.0,5030.7,False,0,323.8183333333333,Marié(e),Monsieur,0.0,4.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,50-55,6
proprietaire,1.0,1.0,10000.0,2.0,0,2074.0,0.0,Célibataire,Madame,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3500.0,False,0,74.07142857142857,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,70+,10
proprietaire,26661.0,1.0,78885.0,6.0,0,5833.0,0.0,Célibataire,Madame,0.0,16.0,0.0,0.0,5000.0,1000.0,0.0,0.0,False,0,1111.047619047619,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,PROFESSION LIBERALE,1,50-55,10
locataire,0.0,0.0,5460.0,3.0,2,0.0,0.0,Célibataire,Madame,148.52,0.0,0.0,0.0,0.0,460.0,0.0,0.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,579.0,0.0,SANS EMPLOI,2,35-40,10
proprietaire,0.0,0.0,57400.0,5.0,3,1850.0,0.0,Concubins,Monsieur,338.8,1.0,0.0,0.0,300.0,1000.0,0.0,0.0,False,0,22.023809523809522,Concubins,Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,30-35,1
